timestamp,source_ip,dest_port,packet_size,failed_logins,status_code,label
2026-07-24 17:40:04.564468,139.162.6.47,80,1396,0,200,Safe
2026-07-24 17:59:25.564468,128.57.230.123,443,1007,0,200,Safe
2026-07-24 17:11:33.564468,83.132.81.103,80,262,0,200,Safe
2026-07-24 17:31:21.564468,101.96.137.54,443,512,0,200,DDoS
2026-07-24 17:54:35.564468,161.196.111.12,443,1041,0,200,Safe
2026-07-24 17:38:34.564468,103.89.228.234,80,145,0,200,Safe
2026-07-24 17:10:15.564468,36.134.225.115,443,296,0,200,Safe
2026-07-24 17:38:50.564468,204.190.148.120,80,639,0,200,Safe
2026-07-24 17:04:10.564468,108.86.137.143,80,428,0,200,Safe
2026-07-24 18:02:33.564468,162.23.143.100,22,1489,18,401,Brute_Force
2026-07-24 17:08:44.564468,137.106.96.142,443,2827,0,500,SQL_Injection
2026-07-24 17:28:45.564468,79.133.185.69,80,1183,0,200,Safe
2026-07-24 17:42:07.564468,131.43.233.31,22,1045,7,401,Brute_Force
2026-07-24 17:29:53.564468,211.84.50.181,443,800,0,200,Safe
2026-07-24 17:04:51.564468,56.239.121.15,443,512,0,200,DDoS
2026-07-24 17:38:33.564468,107.168.144.179,443,156,0,200,Safe
2026-07-24 17:49:13.564468,102.226.138.236,443,469,0,200,Safe
2026-07-24 17:36:57.564468,200.37.235.61,443,366,0,200,Safe
2026-07-24 17:37:00.564468,141.78.104.141,80,1285,0,200,Safe
2026-07-24 17:30:04.564468,60.203.62.32,80,312,0,200,Safe
2026-07-24 17:25:48.564468,171.99.199.177,443,641,0,200,Safe
2026-07-24 17:29:11.564468,132.110.107.73,80,349,0,200,Safe
2026-07-24 17:41:29.564468,41.139.226.152,443,512,0,200,DDoS
2026-07-24 17:47:17.564468,29.206.122.64,443,731,0,200,Safe
2026-07-24 17:51:26.564468,118.105.173.22,443,379,0,200,Safe
2026-07-24 17:22:52.564468,83.50.213.53,443,512,0,200,DDoS
2026-07-24 17:13:03.564468,73.46.227.46,443,1253,0,200,Safe
2026-07-24 17:11:04.564468,9.211.32.120,80,560,0,200,Safe
2026-07-24 17:19:27.564468,146.220.78.47,80,1387,0,200,Safe
2026-07-24 17:33:52.564468,28.172.192.53,443,436,0,200,Safe
2026-07-24 17:54:54.564468,27.0.72.229,443,472,0,200,Safe
2026-07-24 17:53:15.564468,204.153.185.228,443,978,0,200,Safe
2026-07-24 17:18:55.564468,146.63.25.36,443,512,0,200,DDoS
2026-07-24 17:09:08.564468,189.65.252.2,22,1160,27,401,Brute_Force
2026-07-24 17:10:46.564468,187.130.135.233,80,1260,0,200,Safe
2026-07-24 17:29:47.564468,180.175.194.225,443,1330,0,200,Safe
2026-07-24 17:41:42.564468,166.213.37.118,80,1373,0,200,Safe
2026-07-24 17:39:24.564468,128.57.10.242,80,932,0,200,Safe
2026-07-24 17:30:49.564468,103.10.73.48,80,852,0,200,Safe
2026-07-24 17:25:24.564468,178.180.17.252,443,512,0,200,DDoS
2026-07-24 17:33:08.564468,59.187.52.2,443,602,0,200,Safe
2026-07-24 17:06:03.564468,93.214.254.172,443,124,0,200,Safe
2026-07-24 17:31:50.564468,76.218.250.117,53403,310,0,403,Port_Scan
2026-07-24 17:21:20.564468,53.47.123.110,443,1126,0,200,Safe
2026-07-24 17:41:44.564468,212.90.170.155,443,805,0,200,Safe
2026-07-24 17:35:00.564468,89.99.94.58,80,344,0,200,Safe
2026-07-24 17:36:47.564468,112.1.137.134,80,589,0,200,Safe
2026-07-24 18:03:40.564468,164.234.136.151,443,1394,0,200,Safe
2026-07-24 17:24:20.564468,112.152.74.22,443,4036,0,500,SQL_Injection
2026-07-24 17:43:29.564468,37.176.5.228,80,845,0,200,Safe
2026-07-24 17:48:54.564468,3.26.196.148,443,597,0,200,Safe
2026-07-24 17:52:11.564468,121.69.170.1,80,173,0,200,Safe
2026-07-24 17:20:14.564468,20.100.239.227,80,580,0,200,Safe
2026-07-24 17:11:56.564468,216.104.153.240,80,346,0,200,Safe
2026-07-24 17:43:25.564468,150.1.219.59,80,424,0,200,Safe
2026-07-24 17:49:59.564468,125.194.178.57,80,387,0,200,Safe
2026-07-24 17:46:18.564468,64.22.133.153,443,4752,0,500,SQL_Injection
2026-07-24 17:53:09.564468,123.235.7.176,443,186,0,200,Safe
2026-07-24 17:17:37.564468,197.207.28.149,80,643,0,200,Safe
2026-07-24 17:13:46.564468,106.108.100.153,80,1452,0,200,Safe
2026-07-24 17:25:07.564468,64.112.179.132,80,1165,0,200,Safe
2026-07-24 17:30:28.564468,66.237.77.102,80,1488,0,200,Safe
2026-07-24 17:49:21.564468,139.58.39.193,443,1443,0,200,Safe
2026-07-24 17:22:29.564468,219.211.32.235,20253,1018,0,403,Port_Scan
2026-07-24 17:52:27.564468,81.22.203.108,443,638,0,200,Safe
2026-07-24 17:43:10.564468,122.33.17.56,80,1382,0,200,Safe
2026-07-24 17:15:51.564468,30.237.170.1,443,779,0,200,Safe
2026-07-24 17:37:34.564468,59.84.171.137,80,1233,0,200,Safe
2026-07-24 17:53:03.564468,70.130.89.176,80,1230,0,200,Safe
2026-07-24 17:48:40.564468,165.255.134.30,80,120,0,200,Safe
2026-07-24 17:44:04.564468,131.181.164.56,80,1200,0,200,Safe
2026-07-24 17:42:35.564468,155.116.232.61,80,1170,0,200,Safe
2026-07-24 17:06:26.564468,102.98.197.190,80,946,0,200,Safe
2026-07-24 17:21:00.564468,206.79.117.1,80,836,0,200,Safe
2026-07-24 17:12:04.564468,122.68.66.211,80,1164,0,200,Safe
2026-07-24 17:19:44.564468,52.144.151.160,443,831,0,200,Safe
2026-07-24 17:28:44.564468,15.137.247.24,80,1359,0,200,Safe
2026-07-24 17:32:09.564468,221.94.231.222,80,396,0,200,Safe
2026-07-24 17:10:18.564468,188.174.22.59,80,161,0,200,Safe
2026-07-24 17:58:45.564468,176.255.166.93,443,240,0,200,Safe
2026-07-24 17:04:55.564468,112.144.122.114,22,1274,30,401,Brute_Force
2026-07-24 17:27:24.564468,124.237.243.106,22,866,36,401,Brute_Force
2026-07-24 17:59:43.564468,130.104.103.149,443,1303,0,200,Safe
2026-07-24 17:10:16.564468,45.85.190.231,80,201,0,200,Safe
2026-07-24 17:04:50.564468,163.119.142.3,443,1108,0,200,Safe
2026-07-24 17:21:04.564468,167.20.177.39,443,403,0,200,Safe
2026-07-24 17:08:04.564468,34.207.194.90,22,504,32,401,Brute_Force
2026-07-24 17:46:35.564468,196.117.72.67,443,512,0,200,DDoS
2026-07-24 17:20:04.564468,81.34.213.29,443,216,0,200,Safe
2026-07-24 17:39:36.564468,196.224.127.212,80,744,0,200,Safe
2026-07-24 17:48:21.564468,49.62.145.103,443,512,0,200,DDoS
2026-07-24 18:02:35.564468,7.29.233.93,443,612,0,200,Safe
2026-07-24 17:51:59.564468,177.16.148.42,80,890,0,200,Safe
2026-07-24 17:28:59.564468,39.157.120.53,443,512,0,200,DDoS
2026-07-24 17:39:56.564468,125.129.111.221,443,1050,0,200,Safe
2026-07-24 17:20:30.564468,123.229.99.212,443,321,0,200,Safe
2026-07-24 17:22:09.564468,56.25.171.105,443,972,0,200,Safe
2026-07-24 17:43:36.564468,65.57.173.130,80,795,0,200,Safe
2026-07-24 17:21:52.564468,12.42.213.94,80,182,0,200,Safe
2026-07-24 17:17:29.564468,4.204.4.99,443,2598,0,500,SQL_Injection
2026-07-24 17:30:50.564468,139.251.247.235,443,973,0,200,Safe
2026-07-24 17:27:23.564468,72.68.29.244,80,543,0,200,Safe
2026-07-24 17:41:58.564468,177.133.151.3,80,893,0,200,Safe
2026-07-24 17:34:15.564468,144.41.49.150,443,4067,0,500,SQL_Injection
2026-07-24 17:06:16.564468,96.88.36.1,443,512,0,200,DDoS
2026-07-24 17:17:34.564468,29.220.199.19,50824,409,0,403,Port_Scan
2026-07-24 17:30:31.564468,178.117.233.159,80,771,0,200,Safe
2026-07-24 17:20:23.564468,95.200.154.69,35159,825,0,403,Port_Scan
2026-07-24 17:05:57.564468,107.147.166.130,443,930,0,200,Safe
2026-07-24 17:56:25.564468,96.168.133.101,80,1492,0,200,Safe
2026-07-24 17:44:10.564468,178.31.116.118,22,101,12,401,Brute_Force
2026-07-24 17:08:15.564468,180.75.205.202,443,1347,0,200,Safe
2026-07-24 17:27:14.564468,115.197.61.7,443,757,0,200,Safe
2026-07-24 17:45:57.564468,112.186.5.39,443,348,0,200,Safe
2026-07-24 17:29:04.564468,117.164.69.230,80,253,0,200,Safe
2026-07-24 18:02:55.564468,87.170.87.190,22,1349,6,401,Brute_Force
2026-07-24 17:05:56.564468,22.195.202.63,443,512,0,200,DDoS
2026-07-24 17:55:36.564468,48.43.240.198,443,142,0,200,Safe
2026-07-24 18:01:04.564468,12.117.53.55,42719,613,0,403,Port_Scan
2026-07-24 17:43:38.564468,14.130.222.105,443,512,0,200,DDoS
2026-07-24 17:27:36.564468,82.181.222.238,22,1381,13,401,Brute_Force
2026-07-24 17:05:45.564468,55.227.105.96,80,1170,0,200,Safe
2026-07-24 17:34:54.564468,220.27.240.176,443,1074,0,200,Safe
2026-07-24 18:01:40.564468,186.132.110.44,443,1437,0,200,Safe
2026-07-24 17:43:08.564468,52.36.19.83,443,1452,0,200,Safe
2026-07-24 17:54:34.564468,48.228.71.117,443,1173,0,200,Safe
2026-07-24 17:34:59.564468,178.10.4.40,80,495,0,200,Safe
2026-07-24 17:06:03.564468,193.112.8.237,59521,1295,0,403,Port_Scan
2026-07-24 17:13:09.564468,11.133.8.111,80,1495,0,200,Safe
2026-07-24 17:21:03.564468,157.1.161.144,80,741,0,200,Safe
2026-07-24 17:37:22.564468,138.246.4.253,80,724,0,200,Safe
2026-07-24 18:00:50.564468,49.116.23.187,443,510,0,200,Safe
2026-07-24 17:34:21.564468,157.78.93.207,80,1008,0,200,Safe
2026-07-24 17:22:35.564468,168.167.168.3,80,666,0,200,Safe
2026-07-24 17:10:21.564468,57.92.54.14,80,625,0,200,Safe
2026-07-24 17:32:14.564468,143.110.122.101,443,1249,0,200,Safe
2026-07-24 17:10:00.564468,86.114.78.115,443,588,0,200,Safe
2026-07-24 17:06:12.564468,166.31.171.250,80,950,0,200,Safe
2026-07-24 17:57:18.564468,74.166.250.191,443,705,0,200,Safe
2026-07-24 17:11:53.564468,174.5.233.202,80,765,0,200,Safe
2026-07-24 17:06:46.564468,198.54.5.183,443,1176,0,200,Safe
2026-07-24 17:04:56.564468,166.56.148.177,443,991,0,200,Safe
2026-07-24 17:06:20.564468,160.201.34.181,22,324,6,401,Brute_Force
2026-07-24 17:50:23.564468,6.93.24.55,80,1047,0,200,Safe
2026-07-24 17:26:31.564468,171.119.200.227,80,1204,0,200,Safe
2026-07-24 17:55:22.564468,124.190.88.231,80,463,0,200,Safe
2026-07-24 17:05:13.564468,65.90.166.5,443,512,0,200,DDoS
2026-07-24 17:14:44.564468,195.229.6.172,80,907,0,200,Safe
2026-07-24 17:26:26.564468,59.209.215.52,443,461,0,200,Safe
2026-07-24 17:40:53.564468,187.123.163.21,443,4332,0,500,SQL_Injection
2026-07-24 17:09:22.564468,82.246.54.193,443,512,0,200,DDoS
2026-07-24 17:36:28.564468,223.60.221.217,443,1242,0,200,Safe
2026-07-24 17:51:29.564468,4.70.83.235,443,1257,0,200,Safe
2026-07-24 17:26:07.564468,55.162.118.112,39732,1049,0,403,Port_Scan
2026-07-24 17:15:19.564468,47.247.88.193,443,1403,0,200,Safe
2026-07-24 17:58:50.564468,58.79.211.233,443,1317,0,200,Safe
2026-07-24 17:16:42.564468,148.137.160.254,443,694,0,200,Safe
2026-07-24 17:42:31.564468,117.213.84.221,80,784,0,200,Safe
2026-07-24 17:30:56.564468,219.249.217.145,80,1281,0,200,Safe
2026-07-24 17:08:39.564468,15.195.153.227,443,1024,0,200,Safe
2026-07-24 17:14:49.564468,32.160.4.35,443,512,0,200,DDoS
2026-07-24 17:55:06.564468,52.247.39.234,22,1290,33,401,Brute_Force
2026-07-24 17:32:48.564468,209.230.69.130,443,607,0,200,Safe
2026-07-24 17:51:19.564468,75.251.128.12,443,631,0,200,Safe
2026-07-24 17:07:16.564468,29.131.103.65,443,592,0,200,Safe
2026-07-24 17:36:20.564468,199.158.251.102,443,512,0,200,DDoS
2026-07-24 17:17:30.564468,13.96.239.103,443,303,0,200,Safe
2026-07-24 17:55:54.564468,169.136.58.215,80,163,0,200,Safe
2026-07-24 17:38:13.564468,110.124.154.132,80,1492,0,200,Safe
2026-07-24 17:29:10.564468,60.185.190.126,80,1298,0,200,Safe
2026-07-24 17:48:05.564468,126.107.97.62,80,320,0,200,Safe
2026-07-24 17:09:59.564468,200.191.215.154,80,1352,0,200,Safe
2026-07-24 17:15:18.564468,61.199.69.77,22,661,40,401,Brute_Force
2026-07-24 17:25:17.564468,147.27.44.16,80,1059,0,200,Safe
2026-07-24 17:44:57.564468,86.94.233.180,443,872,0,200,Safe
2026-07-24 18:03:44.564468,190.112.163.211,443,512,0,200,DDoS
2026-07-24 18:02:42.564468,87.134.231.195,80,176,0,200,Safe
2026-07-24 17:08:56.564468,189.55.191.132,80,474,0,200,Safe
2026-07-24 17:41:36.564468,66.240.59.31,443,261,0,200,Safe
2026-07-24 17:44:34.564468,82.113.11.123,443,338,0,200,Safe
2026-07-24 17:10:22.564468,94.28.150.36,443,1442,0,200,Safe
2026-07-24 17:04:15.564468,104.6.156.211,443,633,0,200,Safe
2026-07-24 17:34:30.564468,122.109.54.218,80,1256,0,200,Safe
2026-07-24 17:10:40.564468,64.94.169.188,443,1106,0,200,Safe
2026-07-24 17:07:45.564468,41.216.72.116,80,1103,0,200,Safe
2026-07-24 17:18:05.564468,168.163.5.81,33760,1423,0,403,Port_Scan
2026-07-24 17:26:03.564468,71.131.194.55,443,405,0,200,Safe
2026-07-24 17:26:17.564468,118.21.119.110,80,482,0,200,Safe
2026-07-24 17:08:25.564468,96.193.134.41,443,131,0,200,Safe
2026-07-24 17:48:22.564468,100.130.238.9,443,1039,0,200,Safe
2026-07-24 17:53:06.564468,31.92.134.116,80,837,0,200,Safe
2026-07-24 17:45:47.564468,14.209.148.180,80,909,0,200,Safe
2026-07-24 17:08:30.564468,183.252.10.48,80,558,0,200,Safe
2026-07-24 17:57:28.564468,43.255.84.86,443,512,0,200,DDoS
2026-07-24 17:59:16.564468,164.112.177.142,443,243,0,200,Safe
2026-07-24 17:46:52.564468,103.40.34.103,443,1495,0,200,Safe
2026-07-24 17:25:41.564468,43.19.185.26,443,760,0,200,Safe
2026-07-24 17:49:59.564468,27.45.16.50,80,929,0,200,Safe
2026-07-24 17:23:45.564468,143.211.0.199,443,297,0,200,Safe
2026-07-24 17:53:29.564468,196.183.202.97,22,991,10,401,Brute_Force
2026-07-24 17:46:29.564468,88.10.110.30,443,512,0,200,DDoS
2026-07-24 17:44:17.564468,208.37.241.248,80,1222,0,200,Safe
2026-07-24 17:38:45.564468,19.59.141.231,80,997,0,200,Safe
2026-07-24 17:35:24.564468,78.25.177.174,80,1188,0,200,Safe
2026-07-24 17:56:46.564468,164.112.113.165,443,1382,0,200,Safe
2026-07-24 17:46:26.564468,18.213.174.112,80,638,0,200,Safe
2026-07-24 17:55:43.564468,16.80.69.7,443,959,0,200,Safe
2026-07-24 17:35:00.564468,124.75.24.14,443,440,0,200,Safe
2026-07-24 17:11:00.564468,193.175.112.65,443,1020,0,200,Safe
2026-07-24 17:35:16.564468,216.170.101.187,443,1204,0,200,Safe
2026-07-24 17:16:27.564468,131.122.92.174,443,1144,0,200,Safe
2026-07-24 17:34:46.564468,158.208.42.24,443,512,0,200,DDoS
2026-07-24 17:35:06.564468,144.85.207.31,80,502,0,200,Safe
2026-07-24 17:46:13.564468,12.228.91.93,443,194,0,200,Safe
2026-07-24 17:46:59.564468,184.65.110.160,443,553,0,200,Safe
2026-07-24 17:04:38.564468,179.86.44.65,443,4779,0,500,SQL_Injection
2026-07-24 17:14:41.564468,94.143.18.156,443,187,0,200,Safe
2026-07-24 17:48:17.564468,123.78.149.105,10107,1089,0,403,Port_Scan
2026-07-24 17:58:07.564468,86.29.53.42,443,1390,0,200,Safe
2026-07-24 17:09:37.564468,192.239.249.248,443,1362,0,200,Safe
2026-07-24 17:16:18.564468,47.128.31.44,443,1005,0,200,Safe
2026-07-24 17:04:20.564468,1.60.212.38,443,352,0,200,Safe
2026-07-24 17:19:21.564468,31.63.177.191,80,588,0,200,Safe
2026-07-24 17:23:10.564468,196.172.118.106,443,512,0,200,DDoS
2026-07-24 17:27:11.564468,168.63.235.82,443,4788,0,500,SQL_Injection
2026-07-24 17:21:25.564468,171.230.179.126,443,529,0,200,Safe
2026-07-24 17:58:36.564468,87.186.62.12,22,378,43,401,Brute_Force
2026-07-24 17:25:44.564468,2.195.35.200,80,990,0,200,Safe
2026-07-24 17:07:55.564468,28.219.62.17,443,1283,0,200,Safe
2026-07-24 17:50:29.564468,17.152.109.247,443,1151,0,200,Safe
2026-07-24 17:59:09.564468,146.243.229.203,80,930,0,200,Safe
2026-07-24 17:26:30.564468,17.251.44.201,443,1046,0,200,Safe
2026-07-24 17:40:27.564468,137.93.27.236,443,1042,0,200,Safe
2026-07-24 17:32:49.564468,141.185.191.193,22,877,8,401,Brute_Force
2026-07-24 17:05:47.564468,157.132.70.68,80,840,0,200,Safe
2026-07-24 17:59:13.564468,126.194.238.141,443,652,0,200,Safe
2026-07-24 17:24:18.564468,173.66.21.31,443,345,0,200,Safe
2026-07-24 17:46:15.564468,164.26.100.77,80,941,0,200,Safe
2026-07-24 17:15:57.564468,153.60.27.123,80,471,0,200,Safe
2026-07-24 17:53:20.564468,87.151.12.231,443,512,0,200,DDoS
2026-07-24 17:42:17.564468,51.90.122.2,80,1137,0,200,Safe
2026-07-24 17:17:07.564468,18.174.12.196,443,165,0,200,Safe
2026-07-24 17:23:44.564468,101.169.55.45,443,350,0,200,Safe
2026-07-24 17:16:34.564468,131.76.40.254,443,512,0,200,DDoS
2026-07-24 18:02:50.564468,140.173.128.195,443,512,0,200,DDoS
2026-07-24 17:56:29.564468,189.119.164.148,80,935,0,200,Safe
2026-07-24 17:41:55.564468,150.159.134.182,80,1270,0,200,Safe
2026-07-24 17:11:46.564468,116.182.100.114,443,1169,0,200,Safe
2026-07-24 17:49:31.564468,198.207.93.189,443,3005,0,500,SQL_Injection
2026-07-24 17:41:38.564468,53.152.207.236,443,1093,0,200,Safe
2026-07-24 18:03:49.564468,122.93.48.222,443,4009,0,500,SQL_Injection
2026-07-24 17:58:50.564468,119.175.169.99,443,4494,0,500,SQL_Injection
2026-07-24 17:16:56.564468,90.60.210.51,443,906,0,200,Safe
2026-07-24 17:42:32.564468,49.191.24.220,443,512,0,200,DDoS
2026-07-24 17:24:05.564468,217.73.57.139,80,1397,0,200,Safe
2026-07-24 17:27:48.564468,148.97.52.88,51802,1063,0,403,Port_Scan
2026-07-24 17:39:26.564468,215.128.199.54,80,686,0,200,Safe
2026-07-24 17:08:56.564468,94.100.70.184,443,567,0,200,Safe
2026-07-24 17:19:43.564468,7.110.93.52,443,337,0,200,Safe
2026-07-24 17:42:17.564468,163.219.31.196,80,340,0,200,Safe
2026-07-24 17:51:47.564468,99.197.48.196,443,433,0,200,Safe
2026-07-24 17:21:04.564468,162.118.51.237,80,1191,0,200,Safe
2026-07-24 17:22:11.564468,99.66.28.71,80,407,0,200,Safe
2026-07-24 17:52:26.564468,56.21.208.63,443,363,0,200,Safe
2026-07-24 17:52:59.564468,210.143.7.99,443,512,0,200,DDoS
2026-07-24 17:35:17.564468,75.93.2.102,443,1347,0,200,Safe
2026-07-24 17:35:37.564468,80.216.228.31,80,1155,0,200,Safe
2026-07-24 17:32:08.564468,49.223.127.9,443,974,0,200,Safe
2026-07-24 17:40:22.564468,101.69.29.172,80,1091,0,200,Safe
2026-07-24 17:35:07.564468,2.161.248.14,80,766,0,200,Safe
2026-07-24 17:59:33.564468,137.230.40.116,443,599,0,200,Safe
2026-07-24 17:19:33.564468,56.37.180.61,80,1416,0,200,Safe
2026-07-24 17:06:11.564468,21.60.104.248,443,838,0,200,Safe
2026-07-24 17:10:45.564468,43.184.126.132,443,302,0,200,Safe
2026-07-24 17:50:02.564468,157.210.93.58,443,239,0,200,Safe
2026-07-24 17:42:07.564468,105.122.104.66,80,1333,0,200,Safe
2026-07-24 17:23:19.564468,6.80.235.149,443,946,0,200,Safe
2026-07-24 17:59:43.564468,43.204.0.26,443,758,0,200,Safe
2026-07-24 17:16:17.564468,30.115.39.35,443,998,0,200,Safe
2026-07-24 17:14:09.564468,200.103.58.58,80,449,0,200,Safe
2026-07-24 17:38:59.564468,104.175.32.180,443,2927,0,500,SQL_Injection
2026-07-24 17:47:18.564468,161.219.29.58,443,1262,0,200,Safe
2026-07-24 17:11:58.564468,75.198.168.36,80,1227,0,200,Safe
2026-07-24 17:32:35.564468,18.221.219.51,443,863,0,200,Safe
2026-07-24 17:24:18.564468,41.19.117.24,443,3180,0,500,SQL_Injection
2026-07-24 17:32:28.564468,164.14.198.24,80,1314,0,200,Safe
2026-07-24 17:11:41.564468,187.8.38.249,53746,1430,0,403,Port_Scan
2026-07-24 17:52:59.564468,162.164.96.10,80,1154,0,200,Safe
2026-07-24 17:48:01.564468,192.161.122.4,80,410,0,200,Safe
2026-07-24 17:17:55.564468,53.19.123.210,443,512,0,200,DDoS
2026-07-24 17:08:03.564468,75.225.254.113,443,585,0,200,Safe
2026-07-24 18:03:04.564468,91.155.213.204,80,1043,0,200,Safe
2026-07-24 17:33:54.564468,83.198.138.228,443,512,0,200,DDoS
2026-07-24 17:04:38.564468,211.29.164.152,443,1152,0,200,Safe
2026-07-24 17:52:46.564468,54.142.148.30,443,1090,0,200,Safe
2026-07-24 17:54:11.564468,51.93.217.111,80,213,0,200,Safe
2026-07-24 17:19:55.564468,43.36.153.44,443,3134,0,500,SQL_Injection
2026-07-24 17:51:37.564468,97.148.211.69,80,1498,0,200,Safe
2026-07-24 17:31:50.564468,98.57.223.104,80,695,0,200,Safe
2026-07-24 18:00:25.564468,76.22.152.15,443,265,0,200,Safe
2026-07-24 17:41:52.564468,21.70.251.162,80,1188,0,200,Safe
2026-07-24 17:39:59.564468,223.45.90.174,443,512,0,200,DDoS
2026-07-24 17:16:46.564468,194.14.42.130,443,1130,0,200,Safe
2026-07-24 17:32:07.564468,201.187.169.225,80,935,0,200,Safe
2026-07-24 17:20:20.564468,100.185.134.181,80,114,0,200,Safe
2026-07-24 17:16:16.564468,56.211.187.122,80,1259,0,200,Safe
2026-07-24 17:16:04.564468,23.13.44.85,80,139,0,200,Safe
2026-07-24 17:41:53.564468,137.78.86.25,443,330,0,200,Safe
2026-07-24 17:42:43.564468,190.251.101.96,443,1400,0,200,Safe
2026-07-24 17:14:52.564468,203.66.194.40,58634,671,0,403,Port_Scan
2026-07-24 17:27:23.564468,136.39.170.215,80,1157,0,200,Safe
2026-07-24 17:13:04.564468,150.117.239.87,443,3566,0,500,SQL_Injection
2026-07-24 17:39:44.564468,34.192.107.27,80,1040,0,200,Safe
2026-07-24 17:59:17.564468,154.87.38.253,443,1055,0,200,Safe
2026-07-24 17:21:48.564468,128.177.69.60,80,986,0,200,Safe
2026-07-24 17:26:03.564468,4.150.4.223,443,512,0,200,DDoS
2026-07-24 17:10:52.564468,135.41.124.177,443,807,0,200,Safe
2026-07-24 17:10:52.564468,23.242.20.153,443,971,0,200,Safe
2026-07-24 17:04:29.564468,70.18.92.164,80,848,0,200,Safe
2026-07-24 17:18:47.564468,182.25.158.246,443,277,0,200,Safe
2026-07-24 17:16:01.564468,2.192.212.93,80,770,0,200,Safe
2026-07-24 17:05:59.564468,151.112.101.152,80,324,0,200,Safe
2026-07-24 18:03:15.564468,100.35.110.193,443,967,0,200,Safe
2026-07-24 17:34:46.564468,126.25.233.110,22,588,14,401,Brute_Force
2026-07-24 17:09:27.564468,22.205.152.122,80,105,0,200,Safe
2026-07-24 17:59:40.564468,135.61.104.58,80,833,0,200,Safe
2026-07-24 17:37:53.564468,199.196.38.168,443,1011,0,200,Safe
2026-07-24 17:45:36.564468,198.192.162.246,80,576,0,200,Safe
2026-07-24 17:26:03.564468,205.28.106.173,22,1110,19,401,Brute_Force
2026-07-24 17:13:37.564468,62.171.199.209,443,664,0,200,Safe
2026-07-24 17:44:50.564468,178.255.6.251,80,288,0,200,Safe
2026-07-24 18:03:03.564468,39.191.84.197,443,1270,0,200,Safe
2026-07-24 17:18:53.564468,35.16.192.249,443,712,0,200,Safe
2026-07-24 17:57:13.564468,206.127.15.48,80,745,0,200,Safe
2026-07-24 17:35:01.564468,64.29.165.105,443,1037,0,200,Safe
2026-07-24 17:06:29.564468,152.24.109.251,443,144,0,200,Safe
2026-07-24 17:17:54.564468,182.50.169.232,443,1422,0,200,Safe
2026-07-24 17:15:54.564468,206.154.172.123,443,512,0,200,DDoS
2026-07-24 17:04:09.564468,22.144.116.85,443,3162,0,500,SQL_Injection
2026-07-24 17:51:19.564468,49.141.180.225,443,793,0,200,Safe
2026-07-24 17:27:49.564468,168.16.194.48,80,1359,0,200,Safe
2026-07-24 17:38:33.564468,214.118.211.160,443,204,0,200,Safe
2026-07-24 17:25:48.564468,212.18.190.213,443,284,0,200,Safe
2026-07-24 17:23:00.564468,78.16.97.249,80,1435,0,200,Safe
2026-07-24 17:05:28.564468,103.55.168.183,443,1269,0,200,Safe
2026-07-24 17:13:38.564468,219.153.34.181,80,183,0,200,Safe
2026-07-24 17:54:32.564468,134.4.95.58,80,1179,0,200,Safe
2026-07-24 17:34:22.564468,217.51.113.181,80,1482,0,200,Safe
2026-07-24 17:52:42.564468,130.206.138.163,80,526,0,200,Safe
2026-07-24 17:32:21.564468,164.147.88.187,443,512,0,200,DDoS
2026-07-24 18:00:49.564468,195.7.52.94,443,702,0,200,Safe
2026-07-24 17:41:37.564468,157.209.60.66,443,648,0,200,Safe
2026-07-24 17:54:11.564468,151.97.58.208,443,512,0,200,DDoS
2026-07-24 17:14:43.564468,93.240.170.3,443,121,0,200,Safe
2026-07-24 17:44:14.564468,2.157.114.135,80,874,0,200,Safe
2026-07-24 17:44:50.564468,195.210.86.24,443,512,0,200,DDoS
2026-07-24 18:00:14.564468,182.250.82.61,443,1464,0,200,Safe
2026-07-24 17:29:37.564468,21.23.231.214,80,769,0,200,Safe
2026-07-24 17:39:40.564468,100.160.243.139,443,642,0,200,Safe
2026-07-24 17:56:09.564468,106.58.113.254,443,200,0,200,Safe
2026-07-24 17:41:50.564468,107.65.94.161,443,3225,0,500,SQL_Injection
2026-07-24 17:49:43.564468,58.195.59.59,443,512,0,200,DDoS
2026-07-24 17:08:10.564468,66.133.175.70,80,474,0,200,Safe
2026-07-24 17:39:39.564468,20.96.0.113,15975,1039,0,403,Port_Scan
2026-07-24 17:12:44.564468,16.75.183.23,443,697,0,200,Safe
2026-07-24 18:01:57.564468,189.216.155.252,443,990,0,200,Safe
2026-07-24 17:13:33.564468,173.210.223.139,22,1310,32,401,Brute_Force
2026-07-24 17:04:44.564468,124.123.117.14,80,1326,0,200,Safe
2026-07-24 17:04:07.564468,169.234.66.136,80,993,0,200,Safe
2026-07-24 17:38:00.564468,3.106.246.55,80,729,0,200,Safe
2026-07-24 17:46:00.564468,78.146.198.130,443,1407,0,200,Safe
2026-07-24 17:19:25.564468,145.153.182.164,80,752,0,200,Safe
2026-07-24 17:38:49.564468,21.124.107.125,22,1274,50,401,Brute_Force
2026-07-24 17:11:51.564468,172.236.236.28,443,1395,0,200,Safe
2026-07-24 17:56:53.564468,156.214.81.192,80,596,0,200,Safe
2026-07-24 17:47:25.564468,109.83.125.176,443,457,0,200,Safe
2026-07-24 17:54:46.564468,40.128.112.118,80,362,0,200,Safe
2026-07-24 17:44:59.564468,170.194.31.155,80,256,0,200,Safe
